47.16852236028127, 64.75855604771692, 1
204.23647364639822, 200.32096755402267, 1
232.90286794876192, 174.13000523898103, 1
156.33650955904824, 184.3772896941324, 1
177.9132259123061, 29.818661079217236, 2
27.416736445865073, 35.418072739627334, 1
216.58316383892742, 228.55430278396818, 1
239.20099591819235, 223.78142820235777, 1
234.12124261790746, 158.01904753232225, 1
229.50397437501437, 194.11502667499332, 1
108.01470666870414, 56.88386154478805, 1
36.56408169526641, 60.597719553904255, 1
25.195679917505913, 210.6742664201112, 2
92.92170778161517, 232.04440599395804, 2
161.02216830712715, 183.37689153331632, 1
93.80884234022405, 217.2160346710448, 2
243.5269419508812, 16.02642432121471, 2
211.90596118228598, 84.3327731514704, 2
187.4328926059471, 46.4481791872034, 2
29.57659300102073, 228.93725908711914, 2
223.1367533726009, 51.14223977389747, 2
69.86980576097281, 72.70604212714534, 1
36.68170982836357, 76.56951799630761, 1
232.74633507818368, 66.69820111981744, 2
223.06809829156916, 199.4073724429336, 1
85.02627680707806, 228.62254682796504, 2
196.85375815489215, 44.147764120264554, 2
31.210073796504272, 100.32208448248659, 1
144.04617340417815, 190.06608149540943, 1
95.37236239373175, 47.407957004558305, 1
84.84955973121502, 193.54767533041533, 2
212.04633982945356, 36.99147961113738, 2
30.704517462230793, 120.79929613103373, 1
180.94194730493396, 238.110624149322, 1
150.620063779448, 101.34171454707912, 2
65.11460565083158, 238.96532224058967, 2
235.93058280244662, 218.63109632847252, 1
118.94596972271012, 227.15469397857663, 2
24.34228670510223, 201.94297299080313, 2
142.46091779613596, 207.00705751047707, 1
99.22097946949283, 184.30064105530388, 2
228.21174776920012, 241.07401232213155, 1
237.37007673881203, 168.52878417564241, 1
167.8802131434853, 110.91854536153785, 2
46.71916754066319, 222.1222355629076, 2
51.40035880486559, 93.46301014318169, 1
109.1145448948351, 157.44972857067265, 2
55.61559508580619, 72.70303445697746, 1
78.68317293944284, 175.56901344599765, 2
180.030418563352, 94.97287833831446, 2
234.49960711999773, 41.258659905674335, 2
96.44102158307557, 121.07031833213557, 1
115.62269151194278, 113.41656522267373, 1
81.00675460433479, 59.15232786973088, 1
142.67154642913457, 169.06492248757394, 1
44.372444391089324, 222.83851227867433, 2
18.239275348108055, 187.5621144939215, 2
55.58503215345474, 26.21501822453132, 1
43.978031927478156, 167.02640585785684, 2
231.61868145715025, 159.96144689744668, 1
203.75709744247715, 67.41962371729427, 2
165.9989140646983, 19.56531672351277, 2
145.98804990007898, 232.7671738504283, 1
157.5791621126762, 207.42080688888086, 1
163.3441146540264, 239.07501023766588, 1
141.76539452781606, 118.29626522873642, 2
239.9425359979866, 44.15934448283444, 2
204.64867891454753, 211.91005983408004, 1
210.51972889217788, 187.15324209386634, 1
34.66817264070963, 39.267507251624885, 1
66.22376290944499, 119.3474584588279, 1
197.17756473239749, 141.76155161563224, 1
174.94241515077417, 244.0718426808995, 1
201.09733537417384, 86.84000164568613, 2
18.225906958547377, 226.9378897770316, 2
61.841063508762254, 168.98588909058768, 2
153.70502321993234, 194.57379985740187, 1
85.9275824274618, 206.41837362044822, 2
71.96601973637314, 16.68969742342007, 1
194.87742544306883, 236.0120295782359, 1
30.242682439944613, 72.40237233860341, 1
45.66768127612774, 235.77174217594782, 2
192.04766222896936, 80.53535641520197, 2
243.73296929949606, 117.657178237237, 2
199.27549070601268, 122.37452334558515, 2
111.94904751345621, 18.291812273725657, 1
50.5278952152731, 86.19832560320594, 1
115.3432013165118, 199.11778045637794, 2
105.34039663349706, 214.0324502734537, 2
221.92906775942188, 211.722905959515, 1
148.13079522775246, 21.304807628090163, 2
174.96862497514581, 186.46022683787803, 1
185.92377084867755, 205.98563708737385, 1
143.88095984697242, 84.20959616948872, 2
26.673387479348754, 73.56958499962418, 1
155.5458623238314, 106.94039390905144, 2
215.25675626686694, 24.663505976050736, 2
42.11697252829376, 68.15162314688818, 1
215.58038206149993, 182.33361987541784, 1
220.1425238351995, 57.75120996759391, 2
237.2783215610306, 178.9343539561913, 1
217.20572095281253, 100.49727903403121, 2
45.25174202232901, 169.6777473883175, 2
49.65648014355744, 243.54438156497355, 2
109.27451266480233, 151.53711534057643, 2
145.7837476075197, 244.76021537620466, 1
99.47812564166834, 194.22024100795977, 2
153.2761217799938, 158.66543812142766, 1
178.43958300638678, 159.0444612863591, 1
165.1792076174926, 62.03740308426154, 2
111.38940003058059, 58.52410606717022, 1
28.92059630014054, 238.77867636363612, 2
78.14695254967152, 84.50938052437675, 1
228.51694377717118, 88.61048313895407, 2
69.96451100086955, 15.28556293619795, 1
160.37612436836727, 216.21358145546165, 1
37.43117604670698, 167.97766422668212, 2
161.27513254867003, 161.73011754128612, 1
21.167579052862276, 114.3105983525239, 1
94.92074551566213, 94.36315614245288, 1
212.77468063658952, 202.23460439593413, 1
151.09029024143828, 25.6819681335249, 2
203.4858563218211, 173.87138164881554, 1
93.47559959877947, 115.33846881352157, 1
163.8293258678881, 227.90906492907786, 1
87.61892039561378, 138.60694332347083, 2
174.44312558200545, 25.894307800430013, 2
95.12739599139017, 93.84081779460358, 1
47.179920915687305, 101.59013867133477, 1
182.15587167654607, 29.843800369873303, 2
225.71072815706634, 204.92023478624947, 1
